PORTFOLIO,SECURITY,CCY_ID,VDATE,MV,NI,I
EQUITY,SEC_30454,AUD,07/01/2020,"19,740.59",0,0
EQUITY,SEC_30515,AUD,07/01/2020,"45,112.46",0.02,0
EQUITY,SEC_31430,GBP,07/01/2020,"3,909.61",0.01,0
EQUITY,SEC_31596,AUD,07/01/2020,"16,441.45",0.01,0
EQUITY,SEC_31608,GBP,07/01/2020,"5,100.34",0,0
EQUITY,SEC_31690,GBP,07/01/2020,"37,696.27",0.07,0
EQUITY,SEC_31729,AUD,07/01/2020,"15,443.45",0.01,0
EQUITY,SEC_31732,AUD,07/01/2020,"40,940.35",0.02,0
EQUITY,SEC_31791,GBP,07/01/2020,"18,564.30",0.05,0
EQUITY,SEC_31800,AUD,07/01/2020,"6,370.21",0,0
EQUITY,SEC_31831,GBP,07/01/2020,"78,127.21",0.19,0
EQUITY,SEC_31855,AUD,07/01/2020,"2,344.00",0,0
EQUITY,SEC_31911,AUD,07/01/2020,"12,942.67",0.01,0
EQUITY,SEC_32143,GBP,07/01/2020,"4,692.20",0.01,0
EQUITY,SEC_32182,AUD,07/01/2020,"15,304.92",0.01,0
EQUITY,SEC_32259,AUD,07/01/2020,"13,061.17",0,0
EQUITY,SEC_32260,AUD,07/01/2020,"8,419.62",0,0
EQUITY,SEC_32265,AUD,07/01/2020,"13,295.15",0.01,0
EQUITY,SEC_32267,NZD,07/01/2020,"8,789.31",-0.01,0
EQUITY,SEC_32354,AUD,07/01/2020,"15,692.82",0.01,0
EQUITY,SEC_32358,AUD,07/01/2020,"17,610.17",0.01,0
EQUITY,SEC_32369,GBP,07/01/2020,"5,547.63",0.01,0
EQUITY,SEC_32412,GBP,07/01/2020,"11,060.32",0.02,0
EQUITY,SEC_32505,GBP,07/01/2020,"5,434.30",0.01,0
EQUITY,SEC_32518,AUD,07/01/2020,"13,250.04",0.01,0
EQUITY,SEC_32542,GBP,07/01/2020,"3,214.91",0,0
EQUITY,SEC_32566,AUD,07/01/2020,"2,489.36",0,0
EQUITY,SEC_32608,GBP,07/01/2020,"23,418.53",0.03,0
EQUITY,SEC_32638,GBP,07/01/2020,"10,682.85",0.02,0
EQUITY,SEC_32643,GBP,07/01/2020,"6,541.09",0.01,0
EQUITY,SEC_32662,AUD,07/01/2020,"4,881.34",0,0
EQUITY,SEC_32908,NZD,07/01/2020,"12,908.61",0,0
EQUITY,SEC_33026,GBP,07/01/2020,"6,123.39",0.01,0
EQUITY,SEC_33156,AUD,07/01/2020,"7,725.99",0,0
EQUITY,SEC_3476,GBP,07/01/2020,"5,783.78",0.01,0
EQUITY,SEC_3524,GBP,07/01/2020,"8,002.73",0.01,0
EQUITY,SEC_34324,AUD,07/01/2020,"9,661.60",0,0
EQUITY,SEC_34325,AUD,07/01/2020,"10,772.34",0.01,0
EQUITY,SEC_34331,AUD,07/01/2020,"11,938.96",0.01,0
EQUITY,SEC_34332,AUD,07/01/2020,"22,791.17",0.02,0
EQUITY,SEC_34380,GBP,07/01/2020,"9,212.32",0.01,0
EQUITY,SEC_34382,GBP,07/01/2020,"2,176.70",0,0
EQUITY,SEC_34383,GBP,07/01/2020,"8,686.33",0.02,0
EQUITY,SEC_34400,GBP,07/01/2020,"7,945.98",0.01,0
EQUITY,SEC_34712,AUD,07/01/2020,"5,703.53",0,0
EQUITY,SEC_34993,GBP,07/01/2020,"8,904.21",0.01,0
EQUITY,SEC_35370,AUD,07/01/2020,"4,634.68",0,0
EQUITY,SEC_35592,GBP,07/01/2020,"22,398.87",0.05,0
EQUITY,SEC_35687,GBP,07/01/2020,"3,577.22",0.01,0
EQUITY,SEC_35739,GBP,07/01/2020,"3,051.65",0.01,0
EQUITY,SEC_36023,GBP,07/01/2020,"4,328.90",0.01,0
EQUITY,SEC_36027,GBP,07/01/2020,"6,588.29",0.01,0
EQUITY,SEC_36060,AUD,07/01/2020,"5,138.51",0,0
EQUITY,SEC_36061,AUD,07/01/2020,"2,662.08",0,0
EQUITY,SEC_36222,AUD,07/01/2020,"13,262.01",0.01,0
EQUITY,SEC_493,AUD,07/01/2020,"5,848.47",0.01,0
EQUITY,SEC_37483,GBP,07/01/2020,"98,001.54",0.14,0
EQUITY,SEC_37527,AUD,07/01/2020,"2,571.89",0,0
EQUITY,SEC_37567,NZD,07/01/2020,"6,760.00",0,0
EQUITY,SEC_37696,AUD,07/01/2020,"5,417.90",0,0
EQUITY,SEC_37698,AUD,07/01/2020,"14,811.36",0,0
EQUITY,SEC_37725,GBP,07/01/2020,"11,591.80",0.02,0
EQUITY,SEC_37782,AUD,07/01/2020,"7,688.09",0.01,0
EQUITY,SEC_37910,GBP,07/01/2020,"3,635.84",0.01,0
EQUITY,SEC_37912,GBP,07/01/2020,"3,737.40",0.01,0
EQUITY,SEC_38156,AUD,07/01/2020,"3,173.24",0,0
EQUITY,SEC_508,GBP,07/01/2020,"16,349.21",0.03,0
EQUITY,SEC_38614,GBP,07/01/2020,"7,543.82",0,0
EQUITY,SEC_39115,GBP,07/01/2020,"23,050.65",0.04,0
EQUITY,SEC_40073,GBP,07/01/2020,"8,434.07",0.02,0
EQUITY,SEC_40196,AUD,07/01/2020,"7,612.32",0,0
EQUITY,SEC_40478,GBP,07/01/2020,"5,327.55",0.01,0
EQUITY,SEC_41205,AUD,07/01/2020,"5,629.49",0,0
EQUITY,SEC_538,AUD,07/01/2020,"37,767.54",0.01,0
EQUITY,SEC_42703,GBP,07/01/2020,"5,353.67",0.01,0
EQUITY,SEC_44383,GBP,07/01/2020,"6,091.25",0.02,0
EQUITY,SEC_45180,AUD,07/01/2020,"20,948.97",0.01,0
EQUITY,SEC_45184,AUD,07/01/2020,"10,766.59",0.01,0
EQUITY,SEC_47245,AUD,07/01/2020,"11,954.96",0.01,0
EQUITY,SEC_47252,GBP,07/01/2020,"25,697.44",0.05,0
EQUITY,SEC_47893,GBP,07/01/2020,"1,997.61",0,0
EQUITY,SEC_48155,AUD,07/01/2020,"8,143.38",0,0
EQUITY,SEC_48274,GBP,07/01/2020,"1,404.03",0,0
EQUITY,SEC_48615,NZD,07/01/2020,"10,792.30",0,0
EQUITY,SEC_48862,GBP,07/01/2020,"5,231.74",0.01,0
EQUITY,SEC_48933,GBP,07/01/2020,"4,317.50",0.01,0
EQUITY,SEC_49102,NZD,07/01/2020,"3,473.87",0,0
EQUITY,SEC_49103,GBP,07/01/2020,"6,323.67",0.01,0
EQUITY,SEC_49961,NZD,07/01/2020,"6,599.72",0.01,0
EQUITY,SEC_52162,AUD,08/01/2020,"8,785.27",0,0
EQUITY,SEC_53193,AUD,08/01/2020,"13,745.24",0,0
EQUITY,SEC_53431,GBP,08/01/2020,"5,171.01",-0.01,0
EQUITY,SEC_55215,AUD,08/01/2020,"3,314.76",0,0
EQUITY,SEC_59945,AUD,08/01/2020,"17,234.37",0,0
EQUITY,SEC_61895,GBP,08/01/2020,"6,286.64",-0.01,0
EQUITY,SEC_781,AUD,08/01/2020,"11,395.39",0,0
EQUITY,SEC_801,GBP,08/01/2020,"88,357.10",-0.13,0
EQUITY,SEC_816,GBP,08/01/2020,"30,101.79",-0.04,0
EQUITY,SEC_833,GBP,08/01/2020,"75,896.26",-0.11,0
EQUITY,SEC_848,AUD,08/01/2020,"12,724.11",0,0
EQUITY,SEC_921,AUD,08/01/2020,"8,547.75",0,0
EQUITY,SEC_212,AUD,08/01/2020,"70,467.78",0,0
EQUITY,SEC_995,GBP,08/01/2020,"5,631.82",-0.01,0
EQUITY,SEC_1025,GBP,08/01/2020,"4,726.68",-0.01,0
EQUITY,SEC_1071,GBP,08/01/2020,"6,894.55",-0.01,0
EQUITY,SEC_1080,GBP,08/01/2020,"18,376.78",-0.03,0
EQUITY,SEC_1083,AUD,08/01/2020,"10,126.15",0,0
EQUITY,SEC_1099,GBP,08/01/2020,"44,025.04",-0.07,0
EQUITY,SEC_1141,GBP,08/01/2020,"4,262.83",-0.01,0
EQUITY,SEC_1168,GBP,08/01/2020,"5,230.45",-0.01,0
EQUITY,SEC_1243,AUD,08/01/2020,"71,556.39",0,0
EQUITY,SEC_1263,AUD,08/01/2020,"24,591.21",0.02,0
EQUITY,SEC_1265,GBP,08/01/2020,"9,200.78",-0.01,0
EQUITY,SEC_1276,AUD,08/01/2020,"4,517.66",0,0
EQUITY,SEC_1327,GBP,08/01/2020,"6,442.47",-0.01,0
EQUITY,SEC_1396,GBP,08/01/2020,"4,968.92",-0.01,0
EQUITY,SEC_254,AUD,08/01/2020,"13,352.60",0,0
EQUITY,SEC_1446,GBP,08/01/2020,"4,088.84",-0.01,0
EQUITY,SEC_1459,GBP,08/01/2020,"37,983.16",-0.05,0
EQUITY,SEC_1464,AUD,08/01/2020,"17,156.43",0,0
EQUITY,SEC_1471,GBP,08/01/2020,"39,483.14",-0.06,0
EQUITY,SEC_1485,GBP,08/01/2020,"43,048.56",-0.07,0
EQUITY,SEC_1488,GBP,08/01/2020,"36,935.57",-0.05,0
EQUITY,SEC_1495,GBP,08/01/2020,"8,238.77",-0.01,0
EQUITY,SEC_1517,GBP,08/01/2020,"11,501.59",-0.02,0
EQUITY,SEC_1521,GBP,08/01/2020,"11,623.16",-0.02,0
EQUITY,SEC_1527,GBP,08/01/2020,"50,849.96",-0.07,0
EQUITY,SEC_1542,GBP,08/01/2020,"4,020.72",-0.01,0
EQUITY,SEC_1557,AUD,08/01/2020,"15,739.77",0,0
EQUITY,SEC_1575,GBP,08/01/2020,"4,038.90",-0.01,0
EQUITY,SEC_1603,GBP,08/01/2020,"5,877.79",-0.01,0
EQUITY,SEC_1610,GBP,08/01/2020,"85,568.07",-0.13,0
EQUITY,SEC_1645,GBP,08/01/2020,"9,601.48",-0.02,0
EQUITY,SEC_1648,GBP,08/01/2020,"16,026.88",-0.02,0
EQUITY,SEC_1651,GBP,08/01/2020,"6,912.95",-0.01,0
EQUITY,SEC_1682,GBP,08/01/2020,"19,050.59",-0.03,0
EQUITY,SEC_1691,AUD,08/01/2020,"11,349.51",0,0
EQUITY,SEC_1712,GBP,08/01/2020,"5,850.77",-0.01,0
EQUITY,SEC_1743,GBP,08/01/2020,"6,341.53",-0.01,0
EQUITY,SEC_1756,GBP,08/01/2020,"24,581.65",-0.04,0
EQUITY,SEC_1843,GBP,08/01/2020,"47,057.22",-0.08,0
EQUITY,SEC_1919,AUD,08/01/2020,"48,664.42",0,0
EQUITY,SEC_1931,AUD,08/01/2020,"85,642.85",0,0
EQUITY,SEC_1935,GBP,08/01/2020,"6,332.98",-0.01,0
EQUITY,SEC_1948,GBP,08/01/2020,"15,988.73",-0.02,0
EQUITY,SEC_1950,AUD,08/01/2020,"33,832.52",0.01,0
EQUITY,SEC_1952,GBP,08/01/2020,"13,470.94",-0.02,0
EQUITY,SEC_309,GBP,08/01/2020,"31,400.51",-0.05,0
EQUITY,SEC_312,GBP,08/01/2020,"7,749.80",-0.01,0
EQUITY,SEC_313,GBP,08/01/2020,"8,755.52",-0.01,0
EQUITY,SEC_2019,GBP,08/01/2020,"14,379.24",-0.02,0
EQUITY,SEC_2030,NZD,08/01/2020,"8,308.77",0.01,0
EQUITY,SEC_2055,AUD,08/01/2020,"143,212.38",-0.01,0
EQUITY,SEC_2161,GBP,08/01/2020,"117,362.57",-0.18,0
EQUITY,SEC_2231,GBP,08/01/2020,"100,044.08",-0.16,0
EQUITY,SEC_2237,AUD,08/01/2020,"46,886.20",0.01,0
EQUITY,SEC_2361,AUD,08/01/2020,"129,563.33",0.02,0
EQUITY,SEC_2376,GBP,08/01/2020,"10,586.63",-0.02,0
EQUITY,SEC_2377,GBP,08/01/2020,"9,483.45",-0.01,0
EQUITY,SEC_2378,AUD,08/01/2020,"9,167.61",0,0
EQUITY,SEC_360,AUD,08/01/2020,"5,392.73",0,0
EQUITY,SEC_368,AUD,08/01/2020,"18,829.74",0,0
EQUITY,SEC_376,GBP,08/01/2020,"18,966.78",-0.03,0
EQUITY,SEC_379,GBP,08/01/2020,"5,322.87",-0.01,0
EQUITY,SEC_381,GBP,08/01/2020,"100,696.58",-0.17,0
EQUITY,SEC_380,GBP,08/01/2020,"16,455.25",-0.02,0
EQUITY,SEC_382,AUD,08/01/2020,"116,567.34",0,0
EQUITY,SEC_390,GBP,08/01/2020,"6,836.04",-0.01,0
EQUITY,SEC_401,AUD,08/01/2020,"8,914.54",0,0
EQUITY,SEC_30271,AUD,08/01/2020,"5,011.15",0,0
EQUITY,SEC_30327,GBP,08/01/2020,"32,712.83",-0.05,0
EQUITY,SEC_30400,NZD,08/01/2020,"4,369.14",0,0
EQUITY,SEC_30432,AUD,08/01/2020,"3,236.38",0,0
EQUITY,SEC_30454,AUD,08/01/2020,"19,654.39",0,0
EQUITY,SEC_30515,AUD,08/01/2020,"44,785.86",-0.01,0
EQUITY,SEC_31430,GBP,08/01/2020,"3,894.03",-0.01,0
EQUITY,SEC_31596,AUD,08/01/2020,"16,416.23",0,0
EQUITY,SEC_31608,GBP,08/01/2020,"5,132.92",-0.01,0
EQUITY,SEC_31690,GBP,08/01/2020,"38,186.22",-0.05,0
EQUITY,SEC_31729,AUD,08/01/2020,"15,568.33",0,0
EQUITY,SEC_31732,AUD,08/01/2020,"41,157.25",0,0
EQUITY,SEC_31791,GBP,08/01/2020,"18,785.45",-0.02,0
EQUITY,SEC_31800,AUD,08/01/2020,"6,236.10",0,0
EQUITY,SEC_31831,GBP,08/01/2020,"79,583.66",-0.1,0
EQUITY,SEC_31855,AUD,08/01/2020,"2,315.89",0,0
EQUITY,SEC_31911,AUD,08/01/2020,"12,864.00",0,0
EQUITY,SEC_32143,GBP,08/01/2020,"4,579.39",-0.01,0
EQUITY,SEC_32182,AUD,08/01/2020,"15,428.21",0,0
EQUITY,SEC_32259,AUD,08/01/2020,"12,949.04",0,0
EQUITY,SEC_32260,AUD,08/01/2020,"8,409.84",0,0
EQUITY,SEC_32265,AUD,08/01/2020,"13,416.75",0,0
EQUITY,SEC_32267,NZD,08/01/2020,"8,910.45",0.01,0
EQUITY,SEC_32354,AUD,08/01/2020,"15,603.77",0,0
EQUITY,SEC_32358,AUD,08/01/2020,"17,563.95",0,0
EQUITY,SEC_32369,GBP,08/01/2020,"5,576.43",-0.01,0
EQUITY,SEC_32412,GBP,08/01/2020,"11,194.06",-0.01,0
EQUITY,SEC_32505,GBP,08/01/2020,"5,398.07",-0.01,0
EQUITY,SEC_32518,AUD,08/01/2020,"13,217.13",0,0
EQUITY,SEC_32542,GBP,08/01/2020,"3,143.53",-0.01,0
EQUITY,SEC_32566,AUD,08/01/2020,"2,442.64",0,0
EQUITY,SEC_32608,GBP,08/01/2020,"23,739.56",-0.03,0
EQUITY,SEC_32638,GBP,08/01/2020,"10,560.16",-0.02,0
EQUITY,SEC_32643,GBP,08/01/2020,"6,541.08",-0.01,0
EQUITY,SEC_32662,AUD,08/01/2020,"4,881.34",0,0
EQUITY,SEC_32908,NZD,08/01/2020,"12,569.98",0,0
EQUITY,SEC_33026,GBP,08/01/2020,"6,110.08",-0.01,0
EQUITY,SEC_33156,AUD,08/01/2020,"7,628.32",0,0
EQUITY,SEC_3476,GBP,08/01/2020,"5,790.93",-0.01,0
EQUITY,SEC_3524,GBP,08/01/2020,"7,987.48",-0.01,0
EQUITY,SEC_34324,AUD,08/01/2020,"9,606.27",0,0
EQUITY,SEC_34325,AUD,08/01/2020,"10,868.40",0,0
EQUITY,SEC_34331,AUD,08/01/2020,"12,021.41",0,0
EQUITY,SEC_34332,AUD,08/01/2020,"22,791.17",0,0
EQUITY,SEC_34380,GBP,08/01/2020,"9,212.31",-0.01,0
EQUITY,SEC_34382,GBP,08/01/2020,"2,236.28",0,0
EQUITY,SEC_34383,GBP,08/01/2020,"8,673.58",-0.01,0
EQUITY,SEC_34400,GBP,08/01/2020,"7,877.63",-0.01,0
EQUITY,SEC_34712,AUD,08/01/2020,"5,581.14",0,0
EQUITY,SEC_34993,GBP,08/01/2020,"8,953.58",-0.01,0
EQUITY,SEC_35370,AUD,08/01/2020,"4,464.04",0,0
EQUITY,SEC_35592,GBP,08/01/2020,"22,326.25",-0.03,0
EQUITY,SEC_35687,GBP,08/01/2020,"3,586.85",-0.01,0
EQUITY,SEC_35739,GBP,08/01/2020,"3,072.32",0,0
EQUITY,SEC_36023,GBP,08/01/2020,"4,289.18",-0.01,0
EQUITY,SEC_36027,GBP,08/01/2020,"6,588.28",-0.01,0
EQUITY,SEC_36060,AUD,08/01/2020,"5,106.39",0,0
EQUITY,SEC_36061,AUD,08/01/2020,"2,580.68",0,0
EQUITY,SEC_36222,AUD,08/01/2020,"13,332.80",0,0
EQUITY,SEC_493,AUD,08/01/2020,"5,762.31",0,0
EQUITY,SEC_37483,GBP,08/01/2020,"97,359.60",-0.16,0
EQUITY,SEC_37527,AUD,08/01/2020,"2,597.87",0,0
EQUITY,SEC_37567,NZD,08/01/2020,"6,712.00",0,0
EQUITY,SEC_37696,AUD,08/01/2020,"5,411.15",0,0
EQUITY,SEC_37698,AUD,08/01/2020,"14,742.08",0,0
EQUITY,SEC_37725,GBP,08/01/2020,"11,523.77",-0.02,0
EQUITY,SEC_37782,AUD,08/01/2020,"7,651.31",0,0
EQUITY,SEC_37910,GBP,08/01/2020,"3,671.33",0,0
EQUITY,SEC_37912,GBP,08/01/2020,"3,760.44",-0.01,0
EQUITY,SEC_38156,AUD,08/01/2020,"3,200.91",0,0
EQUITY,SEC_508,GBP,08/01/2020,"16,298.26",-0.03,0
EQUITY,SEC_38614,GBP,08/01/2020,"7,479.03",-0.01,0
EQUITY,SEC_39115,GBP,08/01/2020,"23,077.95",-0.03,0
EQUITY,SEC_40073,GBP,08/01/2020,"8,378.22",-0.01,0
EQUITY,SEC_40196,AUD,08/01/2020,"7,511.59",0,0
EQUITY,SEC_40478,GBP,08/01/2020,"5,439.96",-0.01,0
EQUITY,SEC_41205,AUD,08/01/2020,"5,601.56",0,0
EQUITY,SEC_538,AUD,08/01/2020,"37,440.87",-0.01,0
EQUITY,SEC_42703,GBP,08/01/2020,"5,416.51",-0.01,0
EQUITY,SEC_44383,GBP,08/01/2020,"6,130.30",-0.01,0
EQUITY,SEC_45180,AUD,08/01/2020,"20,948.97",0,0
EQUITY,SEC_45184,AUD,08/01/2020,"10,627.29",0,0
EQUITY,SEC_47245,AUD,08/01/2020,"11,753.43",0,0
EQUITY,SEC_47252,GBP,08/01/2020,"26,001.00",-0.03,0
EQUITY,SEC_47893,GBP,08/01/2020,"1,956.95",0,0
EQUITY,SEC_48155,AUD,08/01/2020,"8,047.20",0,0
EQUITY,SEC_48274,GBP,08/01/2020,"1,181.38",-0.01,0
EQUITY,SEC_48615,NZD,08/01/2020,"10,733.49",0,0
EQUITY,SEC_48862,GBP,08/01/2020,"5,227.74",-0.01,0
EQUITY,SEC_48933,GBP,08/01/2020,"4,296.87",-0.01,0
EQUITY,SEC_49102,NZD,08/01/2020,"3,460.25",0,0
EQUITY,SEC_49103,GBP,08/01/2020,"6,341.37",-0.01,0
EQUITY,SEC_49961,NZD,08/01/2020,"6,535.65",0,0
EQUITY,SEC_52162,AUD,09/01/2020,"8,950.51",0.02,0
EQUITY,SEC_53193,AUD,09/01/2020,"13,945.17",0.02,0
EQUITY,SEC_53431,GBP,09/01/2020,"5,217.34",0.01,0
EQUITY,SEC_55215,AUD,09/01/2020,"3,446.49",0.02,0
EQUITY,SEC_59945,AUD,09/01/2020,"17,257.05",0,0
EQUITY,SEC_61895,GBP,09/01/2020,"6,225.21",0,0
EQUITY,SEC_781,AUD,09/01/2020,"11,375.91",0,0
EQUITY,SEC_801,GBP,09/01/2020,"89,305.03",0.22,0
EQUITY,SEC_816,GBP,09/01/2020,"30,300.12",0.06,0
EQUITY,SEC_833,GBP,09/01/2020,"76,771.58",0.2,0
EQUITY,SEC_848,AUD,09/01/2020,"12,980.62",0.03,0
EQUITY,SEC_921,AUD,09/01/2020,"8,551.56",0,0
EQUITY,SEC_212,AUD,09/01/2020,"70,552.82",0.01,0
EQUITY,SEC_995,GBP,09/01/2020,"5,701.50",0.02,0
EQUITY,SEC_1025,GBP,09/01/2020,"4,589.52",-0.01,0
EQUITY,SEC_1071,GBP,09/01/2020,"6,788.90",0,0
EQUITY,SEC_1080,GBP,09/01/2020,"18,424.52",0.03,0
EQUITY,SEC_1083,AUD,09/01/2020,"10,255.90",0.02,0
EQUITY,SEC_1099,GBP,09/01/2020,"43,366.01",-0.03,0
EQUITY,SEC_1141,GBP,09/01/2020,"3,790.92",-0.05,0
EQUITY,SEC_1168,GBP,09/01/2020,"5,283.29",0.01,0
EQUITY,SEC_1243,AUD,09/01/2020,"71,585.22",0,0
EQUITY,SEC_1263,AUD,09/01/2020,"23,968.75",-0.07,0
EQUITY,SEC_1265,GBP,09/01/2020,"9,059.57",-0.01,0
EQUITY,SEC_1276,AUD,09/01/2020,"4,569.80",0.01,0
EQUITY,SEC_1327,GBP,09/01/2020,"6,432.94",0.01,0
EQUITY,SEC_1396,GBP,09/01/2020,"4,887.59",0,0
EQUITY,SEC_254,AUD,09/01/2020,"13,339.48",0,0
EQUITY,SEC_1446,GBP,09/01/2020,"4,115.30",0.01,0
EQUITY,SEC_1459,GBP,09/01/2020,"38,399.17",0.1,0
EQUITY,SEC_1464,AUD,09/01/2020,"17,182.72",0,0
EQUITY,SEC_1471,GBP,09/01/2020,"40,677.05",0.19,0
EQUITY,SEC_1485,GBP,09/01/2020,"43,147.92",0.07,0
EQUITY,SEC_1488,GBP,09/01/2020,"37,499.37",0.11,0
EQUITY,SEC_1495,GBP,09/01/2020,"8,414.47",0.03,0
EQUITY,SEC_1517,GBP,09/01/2020,"11,843.75",0.06,0
EQUITY,SEC_1521,GBP,09/01/2020,"11,545.79",0,0
EQUITY,SEC_1527,GBP,09/01/2020,"50,296.33",0,0
EQUITY,SEC_1542,GBP,09/01/2020,"3,969.41",0,0
EQUITY,SEC_1557,AUD,09/01/2020,"15,704.35",0,0
EQUITY,SEC_1575,GBP,09/01/2020,"4,078.69",0.01,0
EQUITY,SEC_1603,GBP,09/01/2020,"5,903.96",0.01,0
EQUITY,SEC_1610,GBP,09/01/2020,"84,783.67",0.01,0
EQUITY,SEC_1645,GBP,09/01/2020,"9,533.70",0,0
EQUITY,SEC_1648,GBP,09/01/2020,"16,153.71",0.04,0
EQUITY,SEC_1651,GBP,09/01/2020,"6,924.85",0.01,0
EQUITY,SEC_1682,GBP,09/01/2020,"19,295.97",0.05,0
EQUITY,SEC_1691,AUD,09/01/2020,"11,444.89",0.01,0
EQUITY,SEC_1712,GBP,09/01/2020,"5,819.84",0,0
EQUITY,SEC_1743,GBP,09/01/2020,"6,431.74",0.02,0
EQUITY,SEC_1756,GBP,09/01/2020,"24,806.93",0.06,0
EQUITY,SEC_1843,GBP,09/01/2020,"47,512.31",0.11,0
EQUITY,SEC_1919,AUD,09/01/2020,"49,083.94",0.05,0
EQUITY,SEC_1931,AUD,09/01/2020,"85,398.56",-0.03,0
EQUITY,SEC_1935,GBP,09/01/2020,"6,311.60",0.01,0
EQUITY,SEC_1948,GBP,09/01/2020,"16,369.00",0.07,0
EQUITY,SEC_1950,AUD,09/01/2020,"33,327.00",-0.06,0
EQUITY,SEC_1952,GBP,09/01/2020,"13,376.31",0.01,0
EQUITY,SEC_309,GBP,09/01/2020,"31,541.99",0.06,0
EQUITY,SEC_312,GBP,09/01/2020,"7,717.23",0.01,0
EQUITY,SEC_313,GBP,09/01/2020,"8,758.99",0.01,0
EQUITY,SEC_2019,GBP,09/01/2020,"14,404.79",0.02,0
EQUITY,SEC_2030,NZD,09/01/2020,"8,354.67",0,0
EQUITY,SEC_2055,AUD,09/01/2020,"144,256.82",0.13,0
EQUITY,SEC_2161,GBP,09/01/2020,"118,735.62",0.31,0
EQUITY,SEC_2231,GBP,09/01/2020,"100,765.74",0.21,0
EQUITY,SEC_2237,AUD,09/01/2020,"46,848.44",0,0
EQUITY,SEC_2361,AUD,09/01/2020,"131,942.92",0.29,0
EQUITY,SEC_2376,GBP,09/01/2020,"10,645.02",0.02,0
EQUITY,SEC_2377,GBP,09/01/2020,"9,476.34",0.01,0
EQUITY,SEC_2378,AUD,09/01/2020,"9,268.57",0.01,0
EQUITY,SEC_360,AUD,09/01/2020,"5,592.02",0.02,0
EQUITY,SEC_368,AUD,09/01/2020,"18,908.86",0.01,0
EQUITY,SEC_376,GBP,09/01/2020,"18,998.84",0.03,0
EQUITY,SEC_379,GBP,09/01/2020,"5,232.81",0,0
EQUITY,SEC_381,GBP,09/01/2020,"100,238.35",0.07,0
EQUITY,SEC_380,GBP,09/01/2020,"16,211.67",-0.01,0
EQUITY,SEC_382,AUD,09/01/2020,"117,922.43",0.16,0
EQUITY,SEC_390,GBP,09/01/2020,"6,876.46",0.01,0
EQUITY,SEC_401,AUD,09/01/2020,"8,864.60",-0.01,0
EQUITY,SEC_30271,AUD,09/01/2020,"5,076.90",0.01,0
EQUITY,SEC_30327,GBP,09/01/2020,"32,594.53",0.03,0
EQUITY,SEC_30400,NZD,09/01/2020,"4,411.81",0,0
EQUITY,SEC_30432,AUD,09/01/2020,"3,219.84",0,0
EQUITY,SEC_30454,AUD,09/01/2020,"20,125.63",0.06,0
EQUITY,SEC_30515,AUD,09/01/2020,"44,989.58",0.02,0
EQUITY,SEC_31430,GBP,09/01/2020,"3,795.38",-0.01,0
EQUITY,SEC_31596,AUD,09/01/2020,"16,630.58",0.03,0
EQUITY,SEC_31608,GBP,09/01/2020,"5,091.03",0,0
EQUITY,SEC_31690,GBP,09/01/2020,"37,409.02",-0.05,0
EQUITY,SEC_31729,AUD,09/01/2020,"15,818.09",0.03,0
EQUITY,SEC_31732,AUD,09/01/2020,"41,591.06",0.05,0
EQUITY,SEC_31791,GBP,09/01/2020,"18,737.81",0.02,0
EQUITY,SEC_31800,AUD,09/01/2020,"6,219.34",0,0
EQUITY,SEC_31831,GBP,09/01/2020,"79,342.91",0.07,0
EQUITY,SEC_31855,AUD,09/01/2020,"2,388.97",0.01,0
EQUITY,SEC_31911,AUD,09/01/2020,"12,785.32",-0.01,0
EQUITY,SEC_32143,GBP,09/01/2020,"4,621.40",0.01,0
EQUITY,SEC_32182,AUD,09/01/2020,"15,304.92",-0.01,0
EQUITY,SEC_32259,AUD,09/01/2020,"13,272.15",0.04,0
EQUITY,SEC_32260,AUD,09/01/2020,"8,522.24",0.01,0
EQUITY,SEC_32265,AUD,09/01/2020,"13,538.36",0.01,0
EQUITY,SEC_32267,NZD,09/01/2020,"8,731.17",-0.02,0
EQUITY,SEC_32354,AUD,09/01/2020,"15,690.89",0.01,0
EQUITY,SEC_32358,AUD,09/01/2020,"17,563.95",0,0
EQUITY,SEC_32369,GBP,09/01/2020,"5,669.27",0.02,0
EQUITY,SEC_32412,GBP,09/01/2020,"11,406.24",0.04,0
EQUITY,SEC_32505,GBP,09/01/2020,"5,331.05",0,0
EQUITY,SEC_32518,AUD,09/01/2020,"13,217.13",0,0
EQUITY,SEC_32542,GBP,09/01/2020,"3,117.15",0,0
EQUITY,SEC_32566,AUD,09/01/2020,"2,454.32",0,0
EQUITY,SEC_32608,GBP,09/01/2020,"24,444.66",0.12,0
EQUITY,SEC_32638,GBP,09/01/2020,"10,535.14",0.01,0
EQUITY,SEC_32643,GBP,09/01/2020,"6,470.41",0,0
EQUITY,SEC_32662,AUD,09/01/2020,"4,881.34",0,0
EQUITY,SEC_32908,NZD,09/01/2020,"12,340.39",-0.03,0
EQUITY,SEC_33026,GBP,09/01/2020,"6,157.97",0.01,0
EQUITY,SEC_33156,AUD,09/01/2020,"7,931.61",0.04,0
EQUITY,SEC_3476,GBP,09/01/2020,"5,762.28",0,0
EQUITY,SEC_3524,GBP,09/01/2020,"8,081.10",0.02,0
